0.0	0.04
0.0471710608647116	0.04000672402330607
0.0943421217294232	0.04002690964804879
0.1415131825941348	0.040060576684854084
0.1886842434588464	0.0401077662684204
0.235855304323558	0.040168534387168636
0.2830263651882696	0.04024295321148283
0.3301974260529812	0.04033111126742415
0.3773684869176928	0.04043311366000963
0.42453954778240444	0.040549082312413824
0.471710608647116	0.04067915624899309
0.5188816695118276	0.04082349191763292
0.5660527303765392	0.04098226355560479
0.6132237912412508	0.041155663598051034
0.6603948521059624	0.04134390313130956
0.7075659129706741	0.04154721239311978
0.7547369738353856	0.04176584132122151
0.8019080347000972	0.042000060152556154
0.8490790955648089	0.04225016007546728
0.8962501564295204	0.04251645393732277
0.943421217294232	0.04279927701041976
0.9905922781589437	0.04309898781916517
1.0377633390236551	0.04341596903183698
1.084934399888367	0.04375062842051817
1.1321054607530785	0.04410339989311001
1.17927652161779	0.04447474460165372
1.2264475824825016	0.04486515213155883
1.2736186433472132	0.04527514177672476
1.3207897042119248	0.04570526390594864
1.3679607650766366	0.046156101426475145
1.4151318259413481	0.046628271351026505
1.4623028868060597	0.04712242647517497
1.5094739476707713	0.0476392571724978
1.5566450085354828	0.048179493315566306
1.6038160694001944	0.04874390633149875
1.650987130264906	0.04933331140153016
1.6981581911296177	0.04994856981484683
1.7453292519943293	0.05059059148779648
1.7925003128590409	0.051260337660517546
1.8396713737237524	0.051958823784056245
1.886842434588464	0.05268712261215098
1.9340134954531756	0.053446367513075604
1.9811845563178874	0.05423775601825879
2.0283556171825987	0.055062553625838964
2.0755266780473103	0.055922097878897646
2.1226977389120223	0.056817802739834354
2.169868799776734	0.05775116328423911
2.2170398606414454	0.05872376073968192
2.264210921506157	0.059737267897102965
2.3113819823708686	0.06079345492496415
2.35855304323558	0.061894195619043454
2.4057241041002917	0.06304147412373187
2.4528951649650033	0.0642373921639642
2.500066225829715	0.06548417683050893
2.5472372866944264	0.06678418896528347
2.594408347559138	0.06813993219769858
2.6415794084238495	0.06955406268780367
