0.4	21.249999999999968
0.401	20.75226660079773
0.402	20.27105452306646
0.403	19.805629245863134
0.404	19.355298130223975
0.405	18.919407492476676
0.406	18.497339919288148
0.407	18.088511801476123
0.408	17.692371066073488
0.409	17.308395088303648
0.41	16.936088767038257
0.411	16.57498274900225
0.412	16.22463178848787
0.413	15.884613230670652
0.414	15.55452560779937
0.415	15.233987338584743
0.416	14.922635522046189
0.417	14.62012481791346
0.418	14.326126406425107
0.419	14.040327021035878
0.42	13.76242804814233
0.421	13.49214468847524
0.422	13.229205175288573
0.423	12.973350044910969
0.424	12.724331455615353
0.425	12.48191255111671
0.426	12.245866865325432
0.427	12.015977765272744
0.428	11.792037929384321
0.429	11.573848858515419
0.43	11.361220417373787
0.431	11.153970404152297
0.432	10.951924146368587
0.433	10.754914121071028
0.434	10.562779597715412
0.435	10.37536630215136
0.436	10.192526100277968
0.437	10.014116700040494
0.438	9.840001370540309
0.439	9.670048677124452
0.44	9.504132231404954
0.441	9.342130455237358
0.442	9.183926357758104
0.443	9.02940732464732
0.444	8.87846491884264
0.445	8.730994691986352
0.446	8.586896005937977
0.447	8.446071863732506
0.448	8.308428749406737
0.449	8.17387647615707
0.45	8.042328042328037
0.451	7.913699494765732
0.452	7.787909799100873
0.453	7.664880716556235
0.454	7.54453668689915
0.455	7.4268047171855684
0.456	7.311614275964505
0.457	7.198897192633753
0.458	7.088587561657011
0.459	6.98062165137163
0.46	6.8749378171326185
0.461	6.771476418555254
0.462	6.670179740632598
0.463	6.570991918518898
0.464	6.4738588657817395
0.465	6.378728205938785
0.466	6.285549207104982
0.467	6.1942727195876195
0.468	6.104851116275331
0.469	6.017238235676956
0.47	5.931389327474083
0.471	5.847261000459373
0.472	5.764811172739931
0.473	5.683999024092081
0.474	5.604784950360116
0.475	5.527130519797954
0.476	5.4509984312581565
0.477	5.376352474138093
0.478	5.303157489997989
0.479	5.231379335770379
0.48	5.1609848484848495
0.481	5.09194181143609
0.482	5.0242189217269875
0.483	4.95778575912243
0.484	4.8926127561527135
0.485	4.828671169408759
0.486	4.76593305197423
0.487	4.704371226942719
0.488	4.6439592619707355
0.489	4.5846714448197545
0.49	4.526482759842972
0.491	4.469368865374726
0.492	4.41330607198263
0.493	4.3582713215444695
0.494	4.304242167113772
0.495	4.2511967535397766
0.496	4.199113798809298
0.497	4.147972576079436
0.498	4.097752896371594
0.499	4.04843509189886
0.5	4.0
0.501	3.952428947654621
0.502	3.9057037365552816
0.503	3.859806628713468
0.504	3.814720332577476
0.505	3.7704279896412185
0.506	3.7269131615239175
0.507	3.6841598175016586
0.508	3.642152322472583
0.509	3.600875425338428
0.51	3.5603142477856835
0.511	3.5204542734506674
0.512	3.481281337453357
0.513	3.442781616285547
0.514	3.404941618039473
0.515	3.3677481729637577
0.516	3.331188424334057
0.517	3.295249819626365
0.518	3.259920101981347
0.519	3.225187301948745
0.52	3.1910397295012682
0.521	3.1574659663078446
0.522	3.1244548582565326
0.523	3.0919955082178188
0.524	3.0600772690394518
0.525	3.0286897367642673
0.526	2.997822744062846
0.527	2.967466353873151
0.528	2.937610853239745
0.529	2.9082467473452756
0.53	2.8793647537274243
0.531	2.8509557966746204
0.532	2.823011001794237
0.533	2.7955216907471616
0.534	2.7684793761428423
0.535	2.741875756589229
0.536	2.7157027118922272
0.537	2.6899522983994526
0.538	2.664616744483313
0.539	2.639688446158628
0.54	2.6151599628302122
0.541	2.591024013165974
0.542	2.567273471091287
0.543	2.5439013619005255
0.544	2.5209008584818875
0.545	2.4982652776516705
0.546	2.4759880765943656
0.547	2.454062849405082
0.548	2.432483323730917
0.549	2.4112433575080683
0.55	2.3903369357914794
0.551	2.3697581676740604
0.552	2.3495012832926037
0.553	2.329560630917573
0.554	2.309930674124047
0.555	2.2906059890412678
0.556	2.271581261678289
0.557	2.2528512853232954
0.558	2.2344109580142764
0.559	2.2162552800787836
0.56	2.1983793517406944
0.561	2.1807783707918027
0.562	2.1634476303262673
0.563	2.1463825165359705
0.564	2.129578506564931
0.565	2.1130311664209245
0.566	2.0967361489426093
0.567	2.080689191820431
0.568	2.064886115669694
0.569	2.0493228221542417
0.57	2.0339952921592346
0.571	2.018899584011482
0.572	2.0040318317460173
0.573	1.9893882434174817
0.574	1.9749650994549928
0.575	1.9607587510592541
0.576	1.9467656186406206
0.577	1.9329821902969684
0.578	1.9194050203301831
0.579	1.906030727800161
0.58	1.8928559951152124
0.581	1.8798775666578784
0.582	1.867092247445095
0.583	1.8544969018217259
0.584	1.8420884521865535
0.585	1.8298638777497658
0.586	1.8178202133211059
0.587	1.8059545481277315
0.588	1.7942640246610466
0.589	1.7827458375516532
0.59	1.7713972324716352
0.591	1.760215505063437
0.592	1.749197999894573
0.593	1.7383421094375127
0.594	1.7276452730739837
0.595	1.7171049761230837
0.596	1.706718748892504
0.597	1.696484165752283
0.598	1.6863988442304638
0.599	1.6764604441300435
0.6	1.6666666666666679
0.601	1.657015253626529
0.602	1.647503986543894
0.603	1.6381306858977727
0.604	1.6288932103271776
0.605	1.6197894558645505
0.606	1.610817355186823
0.607	1.60197487688367
0.608	1.5932600247424915
0.609	1.5846708370497282
0.61	1.5762053859080485
